text,emotion,label_id
드디어 만기가 된 적금을 탔는데 목돈이 생기니까 너무 신이 나!,joy,0
십 년 뒤에는 자유롭게 살고 싶다고 늘 생각하고 있었어.,anxiety,2
아들이 대학원 진학을 위해 입대를 또 연기한다는데. 난 빨리 다녀오는 게 좋을 것 같은데.,anxiety,2
내가 원하는 학과가 있는 학교만 원서를 넣었는데 안정권으로 다른 곳도 넣을 걸 그랬어.,anxiety,2
가족들이랑 연 끊고 살게 빨리 어른이 되고 싶어. 정말 지겨워.,anger,3
채용 면접 결과가 발표되었는데 최종 합격자 명단에 내 이름이 없어. 합격했을 거라고 거의 확신했는데 실망이야.,sad,1
직장을 그만두고 싶어.,anger,3
직장에서 큰 실수를 했는데 상사가 괜찮다고 하고 뒷수습도 도와주었어. 상사에게 매우 고마워.,joy,0
노후 준비도 못 했는데 조기 퇴직하라고 하네.,neutral,4
실습생 하나 담당하게 되었는데 기간이 꽤 길어서 신경 쓰이고 성가시네.,anger,3
아빠 회사에 취업을 하기로 했어.,joy,0
요즘 직장 상사 때문에 걱정이야.,joy,0
처랑 아들 외국 보내고 나서 계속 우울한 기분이네.,sad,1
체력이 예전 같지 않아서 일하는 데 힘에 부쳐.,anxiety,2
그녀가 나를 사랑하는지 확신이 생기지 않아.,anxiety,2
아들이 나보고 그동안 뭘 해줬냐고 얘기해서 속상해.,anger,3
지난달부터 남편이 소화가 잘 안 되고 가끔 헛구역질도 난다고 해서 엊그제 병원에 다녀왔었어. 남편이 걱정돼.,sad,1
내가 사업에 실패해서 고등학생 아들이 아르바이트를 시작했는데 참 미안하고 마음 아프네.,neutral,4
아빠가 내 중간고사 점수를 보고 실망하실까 봐 아직 말씀드리지 못했어.,anxiety,2
난 학점이 좋아서 취직이 잘 될 것 같아.,joy,0
얼마 전에 다른 곳으로 이직하게 되었는데 예전 직장보다 연봉도 높고 근무 환경도 쾌적해서 정말 좋아.,joy,0
결혼하면 집안일 다 해줄 것처럼 하더니 매일 나만 해!,anger,3
이제는 아내가 나를 그냥 내버려 두면 좋겠어. 더 이상 부딪히고 싶지 않아.,anger,3
어떻게 그럴 수 있는지! 너무 화가 나! 정말 그 사람 때문에 연애도 더는 못할 것 같아!,anger,3
최종 면접에서 면접관분들 말에 제대로 말하지 못해서 떨어질 줄 알았는데 최종 합격을 했어.,joy,0
꾸준히 몸 관리를 위해 헬스클럽에 다닌 지 삼 개월이나 지났네.,neutral,4
이번 주말에 친구와 여행을 가기로 했는데 태풍으로 취소됐어.,sad,1
이틀 뒤가 수술인데 마음이 영 우울하네.,sad,1
나는 요즘 신혼 때보다 지금이 더 남편에 대한 마음이 깊은 거 같아.,joy,0
언니가 나는 잘하는 게 없다고 말해서 속상해.,neutral,4
좋아하는 사람이 내게 말을 건네왔는데 너무 당황했어. 대답하지 못한 게 너무 후회돼.,neutral,4
후배 소식을 전해 듣고 가슴이 먹먹해졌어.,sad,1
주위 지인 중에 불륜을 저지르는 사람이 있다는 걸 알게 되었어. 기분이 너무 나빠.,neutral,4
정말 억울해!,neutral,4
나이를 먹으니 확실히 몸 상태가 예전 같지 않아.,sad,1
직장 내 상사의 괴롭힘에 복수하고 싶어.,anger,3
자식들이 평소에 전화도 안 하면서 돈 필요할 때만 전화를 하네. 내가 자식들을 이렇게 키웠나 정말 속상하고 화나.,anger,3
오늘 친구가 전학 갔어.,sad,1
친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고.,joy,0
우연히 남자친구가 헤어진 전 여자친구를 잊지 못했다는 걸 알았어.,neutral,4
마흔 중반이 넘어가니 건강이 걱정돼.,anxiety,2
경로당 청소를 다 같이 해서 금방 끝낼 수 있었어.,joy,0
이번에 또 불합격했어. 도대체 내가 뭐가 부족한 걸까.,anger,3
난 요즘 회사를 그만두어야 하나 고민 중이야.,sad,1
오늘 내가 자리를 비운 사이 거래처 손님이 방문해서 다른 사원이 일을 처리했는데 그게 잘못돼서 기분이 엉망이야.,neutral,4
신경 쓰이는 사람이 생겨서 요즘 꾸미고 출근하기 시작했어.,neutral,4
요즘은 혼자 집에서 운동할 수밖에 없으니 답답해.,neutral,4
학교 폭력 상담 센터분들이 모두 나를 다정하고 조심스럽게 대해 주셨어.,joy,0
귀에서 시끄러운 소리가 들려서 항상 불안해.,anxiety,2
손발이 잘 맞는 팀원들과 일을 하게 되어서 기뻐.,joy,0
헬스장에서 남들과 똑같은 시간으로 똑같이 운동하는데 나만 유독 느린 것 같아서 열등감을 느껴.,neutral,4
나이가 들어가면서 건강이 걱정되더라고. 그래서 얼마 전에 건강검진을 받았어.,joy,0
오늘 친구가 승진했다는 소식을 들어서 너무 기뻐!,joy,0
추석 연휴에 직원들이 돌아가며 당직을 서야 한다는 소식을 들었어.,neutral,4
오늘 엄마하고 찜질방에 가서 오랜만에 휴식을 취했더니 기분이 좋아.,joy,0
나는 오늘 겪은 일로 인간의 양심에 대한 환멸을 느꼈어. 그동안 내가 야근까지 하면서 최선을 다했던 일을 드디어 마무리했는데 상사가 마치 본인이 한 것처럼 가로채 갔어.,sad,1
장년 이후에는 나를 위해 살고 싶었는데 가족들 지켜보면 그게 가능할까 싶어. 지금부터라도 나를 위한 목소리를 내야 할 필요성을 느껴.,anger,3
실장님이 또 퇴근 직전에 지시를 내리셨어. 오늘까지 제출해야 한대.,anger,3
오늘 정말 회사를 때려치우고 싶었어.,anxiety,2
이번 프로젝트에서 내가 제안한 프로그램이 선정될 것 같아. 경쟁력이 있는 제안서였거든.,joy,0
우리 부부는 요즘 말이 별로 없어.,sad,1
동료가 너무 나한테 집착을 해.,anger,3
이혼하고 나서 혼자라 외로웠는데 이제 함께할 사람이 생겨서 다행이야.,joy,0
다음 달에 대기업 면접을 보는데 붙을 수 있을 것 같아.,joy,0
시험을 망쳤어. 어떻게 하면 좋지?,sad,1
결혼하는 친구들을 보면 준비 비용이 너무 많이 들더라고. 나는 그렇게 돈이 없어서 너무 낙담이 돼.,anger,3
내년에 직장을 그만두고 남편과 지방으로 내려가서 살려고 하는 데 아들이 걸리네.,anger,3
어머니께서 날마다 기도를 해주신 덕분에 회사 면접에 붙었어.,joy,0
오늘은 날씨가 흐려서 우울해!,anxiety,2
친구의 소개로 소개받은 남자가 좋아. 그런데 나만 그 사람을 좋아하는 것 같아 당황스러울 때가 있어.,neutral,4
주변에서 왜 아기를 안 낳냐고 나보고 문제 있는 것 아니냐고 해서 상처받았어.,neutral,4
내가 지원한 회사에 뭐 좀 확인하러 갔다가 진짜 열 받았어.,anger,3
오늘은 좀 우울한 날이야.,sad,1
사회생활 하면서 새로운 친구를 만들기 어려워진 것 같아. 결국 사회에서 자주 만나야 하니 실수할까 봐 사회에서 친구를 사귀기 쉽지 않아.,anger,3
콜로라도주에 있는 대학 시절 친구가 결혼한다고 연락이 왔어.,joy,0
팀 프로젝트가 정말 성공적으로 끝나서 기분이 정말 좋아.,joy,0
퇴원을 하니 집에 온 가족이 모여 있더라고. 정말 좋았어.,joy,0
다리가 아파 병원에 갔더니 허리랑 위도 위험하다고 해서 속상해.,sad,1
은행만 가면 자꾸 노후 준비 펀드를 들래서 짜증 나.,anger,3
오늘 머리가 어지러워서 병원에 다녀왔는데 의사가 심각한 질환일 수 있다고 해서 당황스러워.,neutral,4
중년이 되니깐 건강을 제일 우선으로 삼고 있는데 건강을 위해서 식사나 운동할 때 조심하게 되네.,anxiety,2
혼자라서 쓸쓸했을 때 다행히도 내게 말을 걸어 주는 노인에게 고마웠어.,joy,0
사귀는 여자친구를 제일 친한 친구들한테 소개해줬는데 여자친구가 내 친구들을 엄청 안 좋게 얘기하더라.,sad,1
남편이 부부 동반 모임을 나에게 숨겼다는 사실에 배신감이 들어.,neutral,4
요즘 들어서 건강이 걱정되는 게 나도 늙어가는구나 싶어.,anxiety,2
이번 장마에 우리 집도 물에 잠겼었는데 다행히 국가에서 보상해준다는군.,joy,0
잠을 설쳐서 걱정이네.,anxiety,2
이번에 취업에 성공했어!,joy,0
또 떨어졌어. 취업이 너무 힘들어.,sad,1
이번에 담당한 프로젝트에서 내가 큰 실수를 해서 망쳤어.,anger,3
군대를 다녀오고 복학하니 대학교에 아는 사람이 없어. 항상 혼자 다니고 있는데 졸업할 때까지 이러면 어떡하지? 나도 친구를 만들고 싶어.,anxiety,2
아내가 요즘 수상해. 그동안 좋아하지도 않던 등산 모임에 매주 나가서 질투가 난다니까.,neutral,4
이번에 배치받은 부서가 내가 하던 일과 달라. 회사에서 나를 내치려고 일부러 보낸 거 같아.,sad,1
내 진로를 못 정해서 혼란스러워.,anxiety,2
나는 또 지원금 선정 대상에서 제외되었나 봐.,anger,3
오늘 유방암 사기를 진단받았어. 너무 절망적이야.,sad,1
나는 가부장적인 남성들을 보면 너무 화가 나.,anger,3
요즘 집사람과 대화가 없어 우울해.,sad,1
내가 왜 이 직업을 선택했을까.,sad,1
오늘 회사에서 연봉을 올려준대.,joy,0
마누라고 자식이고 돈 쓰는 것만 알아. 내가 천년만년 벌 것도 아닌데.,anger,3
하나뿐인 내 자식이 독립을 하고 싶어 하는데 너무 서운해.,neutral,4
출산 후 달라진 와이프의 언행이 당황스러워.,neutral,4
오늘 남자 친구가 결혼을 또 미루자고 했어. 정말 당황스러워.,anxiety,2
사람들이 내 치부를 알까 봐 두려워.,anxiety,2
치과의 과잉 진료로 안 해도 되는 임플란트까지 하게 되어 억울하게 큰돈을 지불했어.,neutral,4
쉬는 시간에 복도를 지나가는데 나보고 수군거리는 거야. 자기들끼리 날 욕하는 거 있지!,anger,3
어리게만 보았던 후배가 내게 고백했는데 당황스러워서 어떻게 해야 할지 모르겠네.,neutral,4
아직 아이들이 어려서 일을 더 해야 하는데 나이를 먹을수록 체력적으로 힘드네. 몸도 이곳저곳 쑤시고.,sad,1
노년에 연애라는 걸 하니 기분이 아주 새로워.,joy,0
입사 동기만 승진했어. 나는 승진이 안 되어 기분이 나빠.,neutral,4
노인 취업 센터에서 나에게 좋은 일자리를 알려 주어서 다행이야.,joy,0
난 재작년에 은퇴했고 남편은 올 초 은퇴했어. 그런데 걱정이 생겼어.,neutral,4
너무 건강만 생각하는 사람을 보면 오히려 병날 것 같아.,neutral,4
요즘은 인간관계가 다 부질없다는 생각이 들어.,anxiety,2
최근에 올케가 유방암 진단을 받았어. 그래서 그런지 나도 암에 걸리면 어떻게 하나 걱정이 많이 들어.,anxiety,2
명절 때마다 엄마가 친척들에게 내 자랑을 과장해서 해서 민망해.,neutral,4
나 지금 오해를 받고 있어.,sad,1
당뇨병 진단을 받았어. 건강관리를 어떻게 해야 할지 혼란스러워.,neutral,4
내 산후조리에 남편이 별로 관심이 없어 보여서 우울해.,sad,1
나는 걔랑 친해지고 싶은데 걔는 아닌가 봐.,anger,3
예전 직장에서의 교사들은 잘 지내고 있는지 몰라.,sad,1
드디어 꿈에 그리던 시험에 합격했어!,joy,0
대사증후군 같은 만성 질병에 걸리니까 친구도 없어지는 것 같아.,sad,1
얼마 전 딸아이가 나에게 상처받은 일이 있어서 상담을 요청하는 거야.,neutral,4
요양원을 알아보고 있는데 젊을 때 모은 돈이 없어 좋은 요양원은 들어갈 수가 없어서 후회돼.,sad,1
한숨 소리 듣기 정말 지겹다. 달라지는 건 없고 한숨 소리만 늘어가.,sad,1
요즘 만나는 사람이랑 너무 잘 맞아서 행복해.,joy,0
나 너무 친구 때문에 화나고 열받고 막 그래.,anger,3
진짜로 질병으로 죽을 수도 있는 건가?,anxiety,2
내가 결혼을 할 수 있을지 없을지 의문이야.,anxiety,2
친구가 너무 싫어.,sad,1
다른 팀 직원이 나한테 직접 일을 시키는 것 아니라고 봐서 상사에게 얘기했어. 어이없지 참,anger,3
요즘 아침마다 몸이 붓고 조금만 움직여도 피곤해서 힘들어. 여기저기 아프지 않은 곳도 없고.,sad,1
요즘 소변이 잘 나오지 않는 것 같아서 참 당황스러워.,anxiety,2
내가 건강에 대해 걱정하는데 친구가 과하다고 하네.,neutral,4
어려운 시기에 취업하고 안정적인 직장에서 연인을 만나 결혼도 하게 되어서 감사한 마음이 들어.,joy,0
회사에서 은퇴를 은근히 압박하는데 해고를 당할까 봐 전전긍긍하는 내가 한심해.,neutral,4
결혼하고 나니 안도감이 들어.,joy,0
건강 검진 검사 결과가 나왔는데 조직검사 결과 이상이 없데. 다행이야.,joy,0
그녀가 나에게 사귀자고 고백했어. 나도 원하고 있었는데 지금 기분이 너무 좋아.,joy,0
취업 준비 중인데 잘 안 되어 우울해.,neutral,4
나 요즘 아무도 못 믿겠어. 자꾸 이상한 사람 아닌지 의심하게 돼.,anxiety,2
오늘 친구의 필통을 내가 일부러 망가뜨렸어. 집에 돌아오고 보니 미안하고 죄책감이 들어.,sad,1
병이 계속 악화하네. 요즘 많은 후회를 하고 있어.,sad,1
내가 먼저 연락하지 않으면 아무도 연락하는 사람이 없어. 꼭 버려진 것 같아.,neutral,4
얼마 전에 친구랑 싸워서 걱정이 많았어.,joy,0
내가 정한 전공이 앞으로도 발전 가능성이 높다고 해서 다행이야.,joy,0
내 나이가 많아서 사장이 그만두라고 할 것 같았지만 그러지 않아서 기뻐.,joy,0
저평가된 직원과 대화를 했는데 그 직원이 그 이후로 좋은 변화가 일어나서 정말 기뻐.,joy,0
소개팅을 나갔는데 상대방이 너무 별로야.,sad,1
직장 상사가 내게 준 일에 의욕이 없어서 부하 직원에게 넘겼더니 많이 미안하네.,neutral,4
내 주변에 부자도 아니면서 항상 돈 자랑하는 사람 정말 맘에 안 들어.,anger,3
요즘 코로나일구로 인하여 정신건강에 문제가 있는 것 같아.,neutral,4
내 여동생이 허락 없이 내 옷을 입고 놀러 가는 경우가 잦아서 스트레스받아!,anxiety,2
내가 몸이 안 좋다네. 너무 힘들다.,sad,1
나 지금 신이 나서 뛸 듯이 기뻐.,joy,0
매일 야근이라 너무 피곤해.,anxiety,2
자식들과의 연락도 끊기고 남편도 없어서 암으로 죽은 후에 장례를 치러 줄 사람이 없어서 슬퍼.,anger,3
결혼하고 내 집을 갖게 되는 일이 이렇게 행복한 일인 줄 몰랐어.,joy,0
친구들은 벌써 다 결혼해서 아기도 낳고 육아도 하고 있는데 나는 늦은 거 같아.,sad,1
올해 대학을 졸업하고 전공과 관련된 곳에서 일하려고 하는데 하향 산업에 속한 직종이라 걱정이 되네.,anxiety,2
취업하기 위해 열 군데 정도 이력서를 넣었어.,anger,3
내가 회사를 위해서 지금까지 얼마나 열심히 일했는데 인제 와서 퇴직하라고 눈치를 주니 정말 살맛 안 난다.,sad,1
가족이 화목해서 좋아.,joy,0
오늘 옆자리 사원이 나한테 계속 뭐라고 핀잔줬어. 너무 화나.,anger,3
갑자기 오늘 아침에 할머니가 돌아가셨어. 당황스러워.,neutral,4
친척 모임에서 취직했냐는 질문을 들으면 그 자리에서 도망가고 싶어.,neutral,4
나는 음악을 하고 싶은데 가족들이 나를 믿어주지 않아 괴로워.,neutral,4
난 현재를 즐기려고 해. 미래의 걱정 두려움은 생각 안 할래.,joy,0
노후 준비는 하고 있는데 이 정도로 해서 괜찮은 건지 모르겠네.,anxiety,2
상사가 자꾸 개인적인 심부름을 시켜.,anxiety,2
최근에 용돈을 주식에 투자했는데 손실이라 슬퍼.,sad,1
나 이번에 시험을 봤는데 저번보다 평균이 이십 점이나 떨어졌어.,sad,1
나 남자친구랑 더는 도저히 못 만나겠어! 걔만 보면 이제 너무 혐오스러워!,neutral,4
회사 선배가 회삿돈을 빼돌렸다가 고소까지 당했다는 소식에 충격받았어.,neutral,4
며늘아기가 임신을 했다고 그러네. 그동안 유산을 해서 걱정했는데.,joy,0
아내가 오늘 산부인과에 갔는데 배 속에 쌍둥이가 있대.,anxiety,2
공부할 때마다 뒤에서 엄마가 지켜보는 것 같아서 불안해.,anxiety,2
좀 더 편안한 노후를 위해 투자했던 건데 다 잃어버렸어.,sad,1
내가 좋아하는 일을 나중에 직업으로 삼지 못하게 될까 봐 두려워.,anxiety,2
연애도 많이 해보고 내 생활을 즐기다가 늦게 결혼하는 것도 괜찮은 것 같아.,joy,0
요즘 자녀 문제로 인하여 눈물이 나고 마음이 아파.,sad,1
나는 여자친구가 너무 좋아. 빨리 결혼을 하고 싶어서 참을 수가 없어.,anger,3
아 큰일 났네. 어떻게 하는 게 좋을까?,neutral,4
이번 달 실적이 안 좋아서 큰일이야.,anxiety,2
취업 선물로 외제 차를 받았는데 신입이 외제 차 타고 다닌다고 뒷말이 나와.,neutral,4
이 회사 다녀서 너무 뿌듯해.,joy,0
복지관에서 소일거리를 했는데 감사하다고 사례금을 줬네.,joy,0
이번에 예상 노령연금액이 우편으로 통보되었네.,sad,1
지금 직장에서의 교사들은 대화가 잘 통해.,joy,0
중요한 일 처리하고 있는데 긴급하게 또 일이 들어왔네.,joy,0
이번에 강남 아파트를 샀어야 했는데 이미 늦은 거 같아 어쩔 줄 모르겠어.,sad,1
결혼과 출산으로 인한 행복보다는 책임감이라는 무게가 더 크게 다가오다 보니 두렵기도 해.,anxiety,2
결혼 전날 자꾸 눈물이 났어. 부모님을 떠난다는 게 실감이 나서 울었어.,sad,1
난 신랑과 아이를 가지지 않기로 합의했어. 그런데 자꾸 주변에서 호들갑이야.,neutral,4
우리 아기 혈액형이 오 형이래. 이런 일이 있을 수가 있을까?,neutral,4
지금 하는 업무가 나에게 맞지 않아. 앞으로 계속 이 일을 하는 게 옳은 길인지 모르겠어.,anxiety,2
직장을 찾아야 하는데 내가 무엇을 하고 싶은지 모르겠어.,anxiety,2
여자친구와의 연애가 너무 힘들어서 눈물이 나.,sad,1
어제 동생이랑 싸웠는데 둘 다 화나서 한동안 말도 안 했어. 그러다 내가 먼저 미안하다고 했어.,joy,0
오랫동안 심한 운동을 해서 여기저기 안 좋아진 것 같아.,sad,1
아픈 게 부끄러워서 혼자 다니다 보니 참 외롭다.,neutral,4
자녀가 이 아버지도 모르게 재학 중인 대학을 자퇴했다고 그러네! 어렵게 들어간 대학을 그만두다니.,anger,3
같이 일하던 사람이 나 때문에 혼났는데 사과를 못 해서 어색한 사이가 됐어.,neutral,4
친구에게 그만 절교 선언을 해버렸는데 내가 왜 그랬을까? 너무 후회돼.,sad,1
초등학교 동창 모임에 나갔었어. 나랑 친했던 친구를 보고 반갑게 인사했는데 친구가 나를 못 알아봐서 당황스러웠어.,neutral,4
나 드디어 취업에 성공했어.,joy,0
오늘 또 짝사랑하는 여후배에게 좋아한다고 말을 못 했어. 왜 이렇게 바보 같은지!,sad,1
퇴사한 이후로 수입이 줄어서 아내가 힘들어하니까 미안해.,neutral,4
이게 또 뭐라고 내가 구구절절 해명해야 하나 싶다.,anxiety,2
오늘 집사람이 새로 산 아파트 잔금을 치르는 날인데 잘 했는지 연락이 안 오네.,anxiety,2
드디어 나도 취업에 성공해서 내일 첫 출근을 하게 됐어.,joy,0
친구들이 내가 생각했던 것과 다르게 생각해서 화가 나.,sad,1
친구들과 모임을 하면 중년들이라서 다들 건강이 걱정이야.,anxiety,2
하루하루 너무 힘들고 지겨워. 회사를 그만두고 싶은데 재취업하기도 너무 힘들고.,sad,1
요즘 계속 감정이 이상하네. 외로운 것 같아.,neutral,4
나 임신한 것 같아.,neutral,4
친구한테 잘해줘 봐야 소용없어.,sad,1
나는 언제까지 직장생활을 할 수 있을까?,anxiety,2
코로나 일구로 갑자기 직장에서 해고당했어.,neutral,4
선생님이 한 번 하면 될 걸 여러 번 숙제하게 만드네. 귀찮게.,anger,3
팀장님이 나에게 자기의 일을 시키면서 못한다고 뭐라고 하시는 데 매우 분해.,anger,3
노후에 쓸쓸하게 혼자 죽게 될 것 같아서 두려워.,anxiety,2
주량이 약해서 술자리에서 잘 어울리지 못해. 다른 동료들은 다들 즐거워 보이는데 나만 외톨이가 된 것 같아 스트레스야.,anxiety,2
대표님이 나를 갑자기 따로 부르더니 나에게 대학원을 보내주겠다는 제안을 했어. 나를 한 단계 더 발전시킬 기회라 너무 기뻐.,joy,0
요즘 친구들이 나를 피하는 것 같아. 친구들과 어울릴 때 눈치를 보지 말 걸 후회돼.,sad,1
앞으로 뭘 해야 할지 모르겠어.,anxiety,2
부모님께 취업 준비라는 명목으로 경제적 지원을 받고 있는데 사실 그건 거짓말이야. 명품 가방이 너무 예뻐 보여서 그걸 사려고 거짓말을 했거든.,anger,3
사람들이 혹시라도 내 애인에 관해 물어보면 난 당당하게 대답할 자신이 없어.,neutral,4
온종일 창밖만 바라보고 있어. 너무 우울해.,sad,1
친했던 동료들이 뒤에서 내 험담을 하는 것을 들어서 충격받았어.,neutral,4
드디어 내일부터 여름휴가다!,joy,0
나이는 점점 들어가고 요즘 회사에 다니는 것도 불안정하고 은퇴 후가 걱정돼서 주식에 조금 투자했는데 반 토막이 났어.,anxiety,2
직장에서 인간관계 때문에 구역질 나.,anger,3
학교 조별 모임에서 아는 사람이 하나도 없어서 걱정이야.,neutral,4
나는 공부에 도움을 줄 멘토와 선생님이 없어서 외로워.,neutral,4
나는 태어날 때부터 머리가 나빠서 내신 성적을 올리기 힘들어. 자꾸 부정적인 생각들만 떠올라.,sad,1
애인이 친구들한테 내가 그냥 아는 동생이라고 말했어.,neutral,4
명절 때마다 친척들을 만나면 결혼 얘기를 꺼내는 데 매우 당황스러워.,anger,3
다음 주 회의까지 아직 시간적 여유가 있는데 상사가 오늘 중으로 계획서를 작성하라고 해.,joy,0
은퇴를 앞두고 생각을 해보니 한심하고 초라해지는 나를 느껴.,neutral,4
친구들은 다 결혼하는데 나만 아직 연애를 못 하고 있어서 슬퍼.,sad,1
코로나 일구 때문에 계획하던 시험이 취소됐어. 지금까지 준비한 게 헛된 것 같아서 억울해.,neutral,4
남자친구랑 결혼이나 할 수 있을지 모르겠네.,anxiety,2
상사가 일주일 업무를 내일까지 하래. 너무 싫어.,neutral,4
직장 생활을 하다 보니 부당한 것도 상사의 눈치를 보며 참아야 해.,neutral,4
남자친구가 갑자기 이별을 통보했어. 너무 슬프고 버려진 느낌이야.,neutral,4
남자 친구가 알고 보니 두 달 뒤에 결혼하는 다른 여자가 있었어. 너무 화가 나.,neutral,4
오늘 또 떨어졌어. 언젠가 합격할 수는 있는 걸까?,sad,1
요즘 직장에서 너무 성가신 일이 많아서 스트레스를 많이 받고 있어. 새로 들어온 신입 직원이 일 처리를 제대로 못 해서 계속 내가 그 일을 다시 마무리해야 하는 게 너무 귀찮아.,anger,3
오늘 친구가 갑자기 무슨 일이 생겨서 못 만나겠대.,joy,0
요즘은 은퇴 후에 무엇을 할지 고민이 많은 나이 같아.,anxiety,2
착한 우리 아이가 문제아라는 연락을 받고 너무 놀랐지 뭐야.,neutral,4
내 아기가 자는 모습을 보니 마음이 평온해져.,joy,0
지금 여자친구와 너무 결혼하고 싶어.,joy,0
건강은 잃기 전에 지키는 거라고 했는데 지나고 보니 맞는 말이야.,sad,1
친구가 갑자기 약속을 깨서 속상해.,neutral,4
좀 더 도전적인 일을 해보고 싶은데 자꾸만 현실에 안주하게 되네.,anger,3
일할 때 내가 노래를 하면 다들 흥이 돋는다고 좋아해.,joy,0
직장 그만둬야 할까 봐.,anger,3
나 학점도 좋고 자격 조건도 회사 인재상에 맞아서 그 회사 붙을 수 있을 것 같다! 완전 자신 있어.,joy,0
오늘 회사에서 고객과 엄청나게 말다툼했어.,anxiety,2
이번 직장도 또 잘렸어. 뭘 잘못한 걸까?,anxiety,2
오늘 친구들을 만나고 왔어. 다들 내 취업을 축하해주더라고.,joy,0
갱년기가 왔는데 자식들이 이해를 못 하는 것 같아서 상처야.,neutral,4
나 오늘 정말 화나는 일이 있었어.,sad,1
주식 투자로 손해를 크게 봤는데 그 스트레스가 병을 더 키운 것 같아 괴롭네.,neutral,4
가장 원했던 직장에 들어가게 됐어!,joy,0
아. 회사 때문에 너무 화가 나고 답답해.,anger,3
결혼식이 다가올수록 자꾸만 불안해져.,anxiety,2
친구들이 모두 결혼을 했어. 미혼은 나밖에 없어서 스스로가 고립된 섬같이 느껴져.,neutral,4
술자리에서 여자친구를 챙겼더니 시선이 나한테만 쏠리는 것 같아서 민망함에 자리를 떠버렸어.,neutral,4
오늘 회사 상사의 조부모님이 돌아가셔서 조문을 다녀왔어.,sad,1
남편이 내 퇴직금을 주식으로 날렸어. 내 노년의 계획이 다 날아가 비통한 심정이야.,sad,1
아버지가 집을 나가더니 몇 시간째 안 들어오셔.,anxiety,2
나를 괴롭히는 친구가 국어 선생님께 더 예쁨을 받아서 질투 나.,neutral,4
나 내일이 첫 출근이야. 너무 좋다.,joy,0
명절인데 자식들이 안 오네. 섭섭해서 원.,anger,3
당뇨가 너무 심하게 진행되어서 식단 조절도 소용이 없다고 하니 절망스러워.,anger,3
끝장 드라마 같은 상황이 내게도 생겨서 너무 황당하다는 생각이 드네.,anger,3
오늘 아내가 식당에서 외국인이라 차별을 당했대.,anxiety,2
직장 상사분이 자꾸 주말에 개인 연락을 하셔서 난처해. 기분 나쁘지 않게 어떻게 말해야 할까?,anxiety,2
친하게 지내던 분이 멀리 이민 가신대.,sad,1
어떻게 하지. 면접관이 나에게 질문하는데 대답을 못 하면?,neutral,4
아내를 위해 한약을 지어다 줬는데 아들이 그걸 먹겠다니까 정말 한심해 보여.,neutral,4
요즘 자꾸 점을 보게 돼. 도대체 뭘 해 먹고 살아야 할지 막막하거든.,anxiety,2
나 어제 우리 과장님께 업무를 꼼꼼히 한다고 칭찬받았어.,joy,0
펀드수익률이 반 토막이야.,sad,1
내가 바빠서 남편하고 애들을 잘 못 챙겼었거든. 그래서 불만들이 다소 있었는데 이제는 좋아졌어.,joy,0
회사에서 자꾸 나더러 아홉 시보다 일찍 출근하라고 난리야.,anger,3
결혼을 나 혼자 하는 거 같아. 남자친구는 바쁘다는 핑계로 관심도 없네.,neutral,4
이번 검진이 마지막 검진이라고 했는데 다음에 또 오라는군.,sad,1
요즘은 미래를 생각하니 점점 초조해지네. 남자친구에게 짜증을 많이 내고 있어.,anger,3
아들에게 백만 원을 어버이날 선물로 받았어.,joy,0
엄마가 공부 잘하는 애들을 자꾸 소개해주려고 해서 당황스러워.,neutral,4
직장 상사가 자기 집안일을 나한테 시켜서 너무 짜증나.,neutral,4
할아버지가 돌아가셔서 삼일장 치르고 왔는데 너무 슬퍼.,sad,1
사장님이 나를 혼낼 때 직원들 앞이 아닌 따로 불러서 혼냈으면 좋겠어.,neutral,4
고객들이 나에게 폭언을 할 때마다 자존감도 떨어지고 너무 슬퍼.,sad,1
친구랑 쇼핑 가서 마음에 드는 옷을 샀어.,joy,0
결혼 준비를 하려니 답답해.,anxiety,2
임신 팔 주래. 불임일까 걱정 많이 했는데 이제 마음이 놓여.,joy,0
이러면 안 되지만 직장 상사에 대해 악한 마음이 계속 생겨.,anger,3
오늘 내 직장에 고객님이 음료수를 들고 오셨어.,joy,0
요즘 코로나 일 구 때문에 밖에 나가질 못하니 영 답답해.,sad,1
친구가 정말 괜찮은 사람이라며 소개를 주선했어. 그런데 직접 만나보니 대화도 안 통하고 외모도 마음에 들지 않아.,sad,1
이제 막 대학교 졸업을 했는데 벌써 친척들이 결혼은 언제 할 생각이냐고 물어봐.,neutral,4
요즘 큰애만 보면 너무 스트레스를 많이 받아.,anxiety,2
요즘 청년 실업률이 너무 심각한 거 같아. 취업해야 하는데 기업들이 채용을 많이 하지를 않아.,anger,3
여자친구가 내 친구하고 더 연락을 많이 하는 거 같아.,neutral,4
나는 상사가 하라고 해서 했는데 인제 와서 나보고 한 게 뭐냐고 그러는 거야. 그게 말이 되나?,neutral,4
올해 안에는 꼭 남자친구랑 결혼하고 싶었는데. 뜻대로 되지 않아서 속상해.,sad,1
기러기 아빠라서 그런지 요새 들어서 부쩍 외롭게 느껴지네.,neutral,4
서먹서먹했던 친구에게서 어젯밤에 연락이 왔어!,joy,0
